Artist Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
514,46.0,0.126,0.759,11.0,-5.189,0,0.133,0.000566,0.922,0.111,0.113,183.501,248453.0,4,8
2576,47.0,0.783,0.571,8.0,-9.746,0,0.55,0.408,0.00392,0.19,0.655,103.902,133846.0,4,5
3450,45.0,0.606,0.63,5.0,-7.867,0,0.0603,0.237,0.00392,0.149,0.707,74.982,148083.0,4,9
7180,32.0,0.603,0.506,9.0,-9.531,1,0.0391,0.213,0.00392,0.0553,0.735,124.953,191493.0,4,6
4484,32.0,0.207,0.961,7.0,-5.017,1,0.0801,9.94e-05,0.031,0.331,0.343,175.217,175253.0,4,10
3857,57.0,0.711,0.195,8.0,-8.167,1,0.0285,0.809,0.00392,0.119,0.369,91.903,223441.0,4,9
7399,39.0,0.46,0.949,9.0,-1.026,1,0.0751,0.00026,0.58,0.0421,0.255,142.917,158349.0,4,8
2623,29.0,0.641,0.939,2.0,-7.822,1,0.0571,0.000223,0.871,0.0777,0.0963,128.015,412603.0,4,6
4645,43.0,0.457,0.932,4.0,-4.402,0,0.0629,0.00193,0.000146,0.337,0.327,110.013,221952.0,4,10
1251,42.0,0.477,0.578,10.0,-7.965,1,0.0312,0.000224,0.169,0.195,0.666,88.043,252200.0,4,6
999,37.0,0.732,0.725,1.0,-8.164,1,0.0832,0.376,0.689,0.0885,0.45,99.984,2.34705,3,7
17,22.0,0.361,0.578,5.0,-6.399,0,0.0427,0.631,0.00249,0.708,0.247,130.107,56000.0,3,6
2511,32.0,0.393,0.315,8.0,-11.066,1,0.0305,0.939,0.000106,0.252,0.376,137.741,181000.0,4,2
6506,70.0,0.618,0.837,1.0,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336.0,4,10
5078,47.0,0.456,0.754,6.0,-3.875,0,0.0298,0.195,0.485,0.292,0.521,109.825,255880.0,4,10
6893,52.0,0.554,0.449,2.0,-7.17,1,0.0336,0.0245,1.65e-06,0.257,0.441,137.946,290556.0,3,10
1813,45.0,0.571,0.853,1.0,-4.733,0,0.0303,3.37e-05,0.126,0.0919,0.648,109.019,366333.0,4,8
2455,41.0,0.859,0.734,1.0,-5.219,0,0.333,0.0197,0.00392,0.448,0.541,89.963,122667.0,4,5
189,20.0,0.669,0.719,6.0,-7.536,1,0.0284,0.301,9.99e-05,0.14,0.762,124.519,233160.0,4,6
914,70.0,0.38,0.0993,2.0,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,165427.0,4,10
841,31.0,0.42,0.279,2.0,-12.439,0,0.0359,0.765,0.00392,0.22,0.285,122.285,192000.0,4,2
7192,37.0,0.482,0.845,1.0,-5.2,0,0.0328,0.0612,0.000719,0.357,0.698,175.774,206173.0,4,2
801,40.0,0.521,0.0774,5.0,-23.987,0,0.0418,0.941,0.926,0.118,0.183,120.755,5.20245,4,7
3327,38.0,0.592,0.339,2.0,-8.464,1,0.0629,0.984,0.0144,0.121,0.676,89.083,181200.0,4,2
6935,79.0,0.356,0.917,9.0,-6.006,1,0.0479,0.0335,0.00392,0.406,0.518,171.176,357267.0,4,10
2187,40.0,0.476,0.984,2.0,-4.457,1,0.088,1.4e-05,0.00861,0.363,0.351,93.992,203000.0,4,8
6141,24.0,0.534,0.83,7.0,-6.855,1,0.111,0.228,0.000248,0.1,0.78,188.248,151160.0,4,10
7011,33.0,0.367,0.885,4.0,-5.201,1,0.0808,0.00274,1.05e-05,0.106,0.593,168.731,184024.0,4,10
4917,12.0,0.187,0.777,11.0,-5.267,0,0.0476,0.000669,0.896,0.167,0.293,139.905,312617.0,4,8
6490,25.0,0.38,0.658,1.0,-6.108,0,0.0294,0.00554,0.000619,0.152,0.207,95.066,315250.0,4,8
4248,5.0,0.718,0.111,10.0,-25.174,0,0.851,0.634,0.00392,0.118,0.298,120.82,172093.0,4,5
1014,56.0,0.51,0.789,2.0,-6.384,1,0.116,0.00799,0.674,0.838,0.13,155.971,313345.0,4,10
692,36.0,0.394,0.94,10.0,-5.3,0,0.152,7.17e-05,0.0033,0.0547,0.207,99.592,301507.0,4,8
725,40.0,0.699,0.392,11.0,-9.618,1,0.0334,0.502,0.000344,0.133,0.289,134.855,230620.0,4,2
3328,86.0,0.422,0.264,8.0,-7.064,1,0.0322,0.922,0.00392,0.132,0.331,119.93,269560.0,4,9
3627,28.0,0.597,0.457,2.0,-5.931,0,0.0479,0.0374,0.313,0.114,0.416,170.017,219978.0,4,1
6877,62.0,0.432,0.415,2.0,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144.0,270400.0,4,10
5684,27.0,0.466,0.463,8.0,-11.904,1,0.0334,0.817,2.57e-05,0.16,0.537,82.038,5.379333333,4,3
522,30.0,0.283,0.643,4.0,-5.328,1,0.0305,9.6e-05,0.649,0.162,0.362,140.559,284413.0,4,10
5404,50.0,0.703,0.575,6.0,-8.215,1,0.0261,0.361,0.00392,0.0692,0.869,85.672,2.98955,4,4
2537,43.0,0.852,0.73,11.0,-9.918,1,0.041,0.157,0.00392,0.799,0.946,105.017,6.260616667,4,9
5060,68.0,0.639,0.684,2.0,-5.619,1,0.0353,0.00966,0.00392,0.194,0.465,88.05,137297.0,4,10
6901,67.0,0.35,0.775,11.0,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,235547.0,4,10
5422,38.0,0.631,0.621,9.0,-11.371,1,0.361,0.0362,0.00392,0.395,0.532,85.99,225613.0,4,5
7119,61.0,0.455,0.849,7.0,-5.461,0,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,239240.0,4,10
3423,59.0,0.673,0.716,8.0,-4.982,0,0.0291,0.088,0.00256,0.209,0.727,97.925,183525.0,4,10
7230,42.0,0.433,0.985,11.0,-6.361,0,0.173,0.000441,8.26e-06,0.367,0.0891,134.999,404093.0,4,8
2396,56.0,0.584,0.836,2.0,-4.487,1,0.0348,0.132,1.1e-06,0.144,0.495,124.131,220347.0,4,1
2390,49.0,0.0882,0.00626,10.0,-35.154,1,0.041,0.99,0.92,0.0756,0.123,83.771,3.56845,3,7
5736,30.0,0.344,0.656,8.0,-4.657,1,0.0586,0.082,0.00392,0.211,0.39,139.048,4.2605,4,0
7795,42.0,0.793,0.789,6.0,-6.695,0,0.103,0.00969,0.211,0.141,0.807,129.979,348000.0,4,6
6877,43.0,0.648,0.295,11.0,-15.026,1,0.0292,0.811,0.0164,0.0806,0.175,140.062,264240.0,4,10
7268,46.0,0.671,0.172,2.0,-15.305,0,0.0508,0.981,0.942,0.122,0.268,89.969,3.892033333,4,7
7665,42.0,0.721,0.298,1.0,-12.047,1,0.0871,0.443,4.62e-05,0.107,0.426,113.154,144629.0,4,6
621,70.0,0.636,0.72,11.0,-6.195,1,0.0432,0.0893,0.0178,0.0868,0.425,124.944,235813.0,4,1
5517,81.0,0.639,0.526,6.0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880.0,3,9
5049,44.0,0.237,0.88,6.0,-3.945,1,0.0505,8.54e-06,0.842,0.085,0.309,130.128,210067.0,4,1
4057,68.0,0.515,0.766,7.0,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000.0,4,10
6348,17.0,0.354,0.689,6.0,-3.504,1,0.0385,0.16,0.00392,0.14,0.41,137.444,175109.0,3,2
471,39.0,0.566,0.447,3.0,-11.403,1,0.0349,0.769,6.19e-05,0.208,0.553,108.268,5.055783333,4,3
5467,49.0,0.516,0.688,4.0,-8.719,0,0.286,0.243,0.00392,0.0662,0.656,138.326,208692.0,5,9
7416,31.0,0.605,0.514,2.0,-14.208,1,0.0535,0.147,0.00378,0.079,0.781,98.797,209573.0,4,10
7781,75.0,0.748,0.492,11.0,-8.584,1,0.0498,0.151,0.00392,0.146,0.483,145.097,144000.0,4,5
7440,1.0,0.331,0.512,6.0,-4.793,1,0.0317,0.275,0.00392,0.335,0.13,141.523,3.277783333,4,9
2071,52.0,0.699,0.514,4.0,-12.61,1,0.0315,0.587,0.029,0.22,0.63,120.758,144947.0,4,10
3644,55.0,0.334,0.875,4.0,-3.798,0,0.0751,0.000153,0.000494,0.413,0.322,169.426,246413.0,4,10
3794,42.0,0.212,0.0284,7.0,-25.232,0,0.0453,0.87,0.908,0.0815,0.0391,88.931,1.4818,4,7
4621,59.0,0.332,0.667,2.0,-5.992,1,0.0456,0.0308,0.035,0.225,0.378,114.892,220867.0,4,10
6376,38.0,0.467,0.849,5.0,-4.646,1,0.171,0.00312,0.045,0.119,0.764,120.229,160667.0,4,10
4467,75.0,0.699,0.882,4.0,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,3.280216667,4,9
6768,32.0,0.485,0.262,7.0,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.536,2.70688333,4,0
6943,2.0,0.469,0.898,1.0,-7.88,1,0.0303,0.179,0.144,0.116,0.934,157.947,213307.0,4,6
237,41.0,0.654,0.822,4.0,-3.16,1,0.0949,0.0228,3e-05,0.11,0.591,108.076,209071.0,4,10
4354,60.0,0.481,0.662,3.0,-3.957,1,0.0311,0.00255,0.00392,0.0622,0.764,156.2,207507.0,4,10
2897,66.0,0.523,0.687,7.0,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,217480.0,4,9
814,75.0,0.733,0.477,2.0,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133.0,4,10
3084,49.0,0.831,0.834,11.0,-5.327,0,0.222,0.0148,0.00392,0.303,0.381,87.027,231800.0,4,5
5417,39.0,0.59,0.742,8.0,-12.486,1,0.0328,0.00455,0.133,0.114,0.662,118.04,270933.0,4,8
6095,39.0,0.441,0.941,4.0,-5.878,1,0.12,0.0111,2.26e-06,0.111,0.122,94.471,456467.0,4,8
1494,37.0,0.564,0.269,2.0,-13.749,1,0.0443,0.995,0.00483,0.132,0.602,103.355,171546.0,4,2
7202,54.0,0.546,0.537,2.0,-7.44,1,0.0268,0.000135,0.287,0.125,0.0923,109.908,4.93711667,4,10
3496,68.0,0.689,0.614,4.0,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,3.650883333,4,4
1821,35.0,0.39,0.984,5.0,-4.257,0,0.149,0.000719,0.566,0.153,0.0973,149.922,270400.0,4,8
209,38.0,0.798,0.482,9.0,-8.899,1,0.0312,0.722,0.000113,0.0755,0.744,133.882,164560.0,4,2
3332,73.0,0.578,0.756,2.0,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173.0,4,9
4041,47.0,0.705,0.401,9.0,-9.506,0,0.0475,0.812,0.00392,0.319,0.649,104.956,167227.0,4,2
41,71.0,0.664,0.908,4.0,-4.806,1,0.0317,0.00182,0.00392,0.109,0.889,118.031,216454.0,4,9
5387,25.0,0.684,0.0742,6.0,-17.855,0,0.0686,0.894,0.692,0.0784,0.185,83.718,5.218,4,7
4418,69.0,0.518,0.858,6.0,-6.147,1,0.0672,0.00563,0.00349,0.0598,0.249,117.897,309973.0,4,8
5897,15.0,0.486,0.831,7.0,-8.575,1,0.0353,0.0312,6.51e-05,0.159,0.398,97.855,281933.0,4,10
4523,11.0,0.68,0.487,8.0,-9.761,1,0.0471,0.753,0.00392,0.263,0.939,111.698,4.942666667,4,3
3309,54.0,0.422,0.878,5.0,-4.863,1,0.0442,0.00935,0.332,0.201,0.496,84.044,143360.0,4,10
2325,85.0,0.828,0.492,6.0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800.0,4,10
3321,63.0,0.616,0.839,2.0,-4.281,1,0.054,0.0601,0.00392,0.294,0.722,85.029,174309.0,4,9
6417,57.0,0.545,0.488,3.0,-10.95,1,0.0282,0.75,0.336,0.0779,0.447,118.118,302880.0,4,6
5289,22.0,0.537,0.619,6.0,-7.68,1,0.0445,0.705,0.000399,0.129,0.187,95.042,3.32765,4,0
439,60.0,0.675,0.38,4.0,-8.622,0,0.0315,0.715,0.000201,0.174,0.7,94.92,216095.0,4,6
1258,37.0,0.87,0.41,8.0,-8.804,1,0.182,0.243,2.92e-05,0.127,0.576,83.974,171202.0,4,6
6263,44.0,0.494,0.951,11.0,-7.886,0,0.0393,0.000193,0.289,0.234,0.724,106.356,190707.0,4,10
1868,41.0,0.694,0.214,2.0,-12.774,1,0.0316,0.929,0.0032,0.137,0.375,121.958,136312.0,4,6
373,50.0,0.365,0.978,9.0,-6.314,1,0.0698,0.00016,0.00241,0.206,0.108,101.886,301053.0,4,8
3958,62.0,0.476,0.331,5.0,-14.884,1,0.0305,0.31,2.82e-06,0.172,0.24,130.574,283133.0,4,10
1247,34.0,0.325,0.297,8.0,-7.669,1,0.0329,0.897,0.000224,0.109,0.193,178.944,3.316433333,3,0
6649,49.0,0.341,0.714,2.0,-7.998,0,0.0404,0.354,0.00392,0.31,0.412,147.604,178144.0,4,6
1122,58.0,0.598,0.743,1.0,-6.163,1,0.0305,0.000643,0.00392,0.112,0.534,110.334,228320.0,4,10
5926,46.0,0.614,0.777,4.0,-8.24,0,0.0304,0.00494,0.000851,0.349,0.552,104.646,248240.0,4,10
6177,58.0,0.778,0.66,7.0,-6.662,0,0.0592,0.156,0.00392,0.137,0.747,110.016,194182.0,4,9
2039,53.0,0.803,0.664,6.0,-6.89,0,0.0382,0.116,0.00392,0.0978,0.593,115.022,207228.0,4,9
7551,32.0,0.716,0.644,2.0,-5.162,0,0.0688,0.682,0.061,0.267,0.687,115.053,230000.0,4,2
7884,58.0,0.496,0.914,2.0,-6.368,0,0.0351,0.0963,0.765,0.085,0.723,172.965,184509.0,4,6
5871,49.0,0.495,0.98,9.0,-5.467,1,0.091,0.000177,0.000451,0.227,0.326,138.217,254387.0,4,8
2028,15.0,0.54,0.806,6.0,-5.9,0,0.0482,0.348,0.025,0.0879,0.927,148.731,245513.0,4,6
3706,28.0,0.42,0.721,10.0,-6.08,1,0.0313,0.000449,0.00392,0.112,0.367,85.471,202900.0,4,6
607,46.0,0.839,0.54,6.0,-6.814,1,0.0357,0.00786,2.75e-05,0.0589,0.718,119.981,3.00155,4,9
4030,52.0,0.587,0.788,1.0,-6.198,1,0.311,0.00969,6.17e-05,0.0459,0.821,111.276,175405.0,4,9
2152,48.0,0.557,0.289,1.0,-17.424,1,0.0693,0.86,0.118,0.0929,0.454,160.914,243987.0,4,6
247,35.0,0.469,0.653,10.0,-7.101,0,0.0512,0.00131,1e-05,0.304,0.107,145.084,251293.0,4,10
4119,82.0,0.495,0.856,6.0,-5.123,0,0.0311,0.000219,0.00392,0.103,0.609,158.024,154667.0,4,9
1876,46.0,0.214,0.243,6.0,-17.301,1,0.0319,0.917,0.912,0.0657,0.0381,80.187,176062.0,4,1
5101,51.0,0.712,0.0862,9.0,-17.696,1,0.0325,0.814,0.000259,0.191,0.315,90.666,115293.0,3,10
5960,37.0,0.769,0.673,6.0,-9.761,1,0.0703,0.115,7.85e-05,0.458,0.878,131.254,225640.0,4,6
3448,72.0,0.724,0.603,10.0,-6.261,0,0.0317,0.183,0.000469,0.0948,0.569,111.493,240880.0,4,9
5162,13.0,0.484,0.802,8.0,-9.15,1,0.0339,0.00469,0.00658,0.186,0.944,130.967,231332.0,4,2
759,49.0,0.546,0.857,5.0,-4.748,1,0.0445,0.00031,0.00111,0.384,0.373,110.293,248517.0,3,10
6792,54.0,0.394,0.855,2.0,-4.204,1,0.0554,0.0339,0.0132,0.243,0.316,175.902,268173.0,4,10
5889,34.0,0.431,0.978,10.0,-3.851,0,0.163,3.48e-06,0.584,0.0514,0.254,139.988,198661.0,4,8
4393,20.0,0.487,0.582,11.0,-10.795,1,0.0353,0.00949,0.0797,0.0977,0.199,123.352,208773.0,4,6
7453,41.0,0.539,0.943,1.0,-5.05,1,0.0753,0.0693,0.00392,0.176,0.7,88.427,244347.0,4,10
914,54.0,0.488,0.493,2.0,-9.878,1,0.0464,0.255,0.000181,0.102,0.389,135.093,296133.0,4,10
233,35.0,0.711,0.404,6.0,-10.059,1,0.0342,0.801,0.95,0.0597,0.449,96.591,5.05955,3,7
6784,43.0,0.33,0.461,2.0,-12.407,1,0.0314,0.154,0.184,0.151,0.322,127.058,396613.0,4,10
7517,48.0,0.297,0.872,3.0,-5.881,0,0.0405,0.000119,0.0232,0.32,0.533,80.384,309987.0,4,8
3938,75.0,0.603,0.933,1.0,-3.358,1,0.171,0.00591,0.00392,0.206,0.709,96.306,213760.0,4,8
6877,44.0,0.457,0.825,8.0,-7.611,1,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,201173.0,4,1
6530,41.0,0.293,0.928,2.0,-4.865,0,0.095,4.2e-05,0.0325,0.197,0.507,106.113,251973.0,4,8
6308,51.0,0.68,0.454,1.0,-4.262,1,0.0392,0.232,0.000111,0.112,0.238,139.012,240019.0,4,10
2439,48.0,0.292,0.927,7.0,-5.142,0,0.081,0.000126,0.0417,0.178,0.403,92.236,190800.0,4,8
1168,45.0,0.459,0.11,6.0,-15.049,0,0.0352,0.89,3.03e-05,0.118,0.329,66.662,256512.0,4,9
5043,31.0,0.503,0.541,2.0,-15.489,1,0.0335,7.82e-05,0.818,0.262,0.613,121.503,238227.0,3,6
7594,20.0,0.295,0.512,10.0,-4.274,1,0.0345,0.087,0.00392,0.0939,0.238,114.871,197283.0,4,10
6085,58.0,0.889,0.624,1.0,-3.589,1,0.132,0.00225,0.00392,0.0926,0.311,78.019,110795.0,4,5
5780,38.0,0.617,0.375,5.0,-11.889,0,0.0319,0.742,0.513,0.109,0.117,151.983,387547.0,4,1
1687,57.0,0.63,0.772,2.0,-8.366,0,0.0251,0.124,0.000432,0.116,0.717,128.133,230907.0,4,6
5184,75.0,0.694,0.394,6.0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,3.97911667,4,10
6545,73.0,0.686,0.127,7.0,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,2.30645,4,0
2439,37.0,0.426,0.787,7.0,-6.053,1,0.0408,0.000279,0.154,0.0614,0.477,138.19,218720.0,4,8
4864,35.0,0.692,0.903,8.0,-6.041,0,0.0566,0.0525,3.8e-06,0.1,0.304,122.093,167213.0,4,9
6463,68.0,0.434,0.609,5.0,-8.295,1,0.0306,0.0232,0.00108,0.0557,0.372,159.994,391000.0,4,10
5494,44.0,0.709,0.387,9.0,-12.586,0,0.0355,0.021,0.904,0.0871,0.304,115.029,225671.0,4,6
3060,82.0,0.699,0.759,1.0,-5.302,1,0.311,0.0814,0.00392,0.312,0.404,83.092,177337.0,4,5
3136,41.0,0.806,0.741,6.0,-7.535,1,0.209,0.278,0.00392,0.0985,0.286,105.022,148793.0,4,5
869,47.0,0.725,0.695,6.0,-6.934,1,0.0288,0.000697,0.00161,0.233,0.86,127.523,206160.0,4,10
4663,66.0,0.674,0.831,2.0,-6.654,0,0.065,0.0315,0.00392,0.183,0.415,148.02,135962.0,4,1
845,59.0,0.65,0.9,1.0,-4.099,0,0.374,0.0252,0.00392,0.176,0.659,89.788,206493.0,4,5
5945,33.0,0.663,0.479,4.0,-13.037,0,0.0323,0.796,0.00917,0.148,0.618,133.371,344813.0,4,10
1956,36.0,0.572,0.552,9.0,-9.134,1,0.0507,0.512,0.00825,0.0836,0.489,95.06,163293.0,3,2
74,69.0,0.547,0.931,2.0,-2.356,1,0.0615,0.000998,0.0118,0.278,0.697,118.4,261507.0,4,10
4656,71.0,0.6,0.931,7.0,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,270427.0,4,9
7534,64.0,0.264,0.8,6.0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,279667.0,4,1
955,36.0,0.475,0.518,7.0,-9.665,1,0.0639,0.000946,0.00425,0.0907,0.513,104.0,157000.0,4,6
5631,36.0,0.203,0.717,11.0,-5.82,0,0.0381,0.00539,1.03e-05,0.976,0.461,175.923,5.761116667,4,9
5862,50.0,0.702,0.722,4.0,-7.971,0,0.0417,0.0909,0.025,0.134,0.315,145.959,200500.0,4,6
7099,30.0,0.433,0.0648,1.0,-20.872,1,0.0552,0.643,0.685,0.0953,0.291,152.817,8.142216667,4,7
1671,42.0,0.24,0.864,2.0,-5.59,1,0.0421,0.000119,0.411,0.157,0.528,176.78,188166.0,3,1
7353,81.0,0.578,0.866,1.0,-3.804,1,0.0619,0.00701,0.00392,0.257,0.619,128.038,199080.0,4,10
7016,68.0,0.643,0.961,6.0,-5.298,1,0.0315,0.0196,0.00392,0.948,0.96,124.027,3.42845,4,4
2731,44.0,0.701,0.821,5.0,-4.496,0,0.0335,0.0276,0.00269,0.0875,0.651,107.99,203333.0,4,10
3135,44.0,0.264,0.123,8.0,-21.152,1,0.0324,0.96,0.91,0.124,0.153,127.219,2.754916667,4,7
4909,39.0,0.497,0.159,9.0,-18.554,0,0.0414,0.00204,0.871,0.113,0.036,110.079,110480.0,4,10
5416,42.0,0.578,0.633,7.0,-7.552,1,0.0355,0.0869,0.00327,0.113,0.928,141.971,169067.0,3,1
5524,33.0,0.676,0.588,2.0,-7.294,1,0.0312,0.361,4.58e-05,0.0977,0.69,150.203,219517.0,4,6
5888,44.0,0.531,0.553,7.0,-10.379,0,0.04,0.447,0.0603,0.112,0.357,171.962,4.616283333,4,0
1016,44.0,0.612,0.818,11.0,-5.2,1,0.0298,0.000762,0.00349,0.179,0.574,119.985,3.183633333,4,9
5181,21.0,0.504,0.441,8.0,-10.01,1,0.21,0.066,0.00897,0.0873,0.602,80.012,250000.0,3,6
1211,3.0,0.668,0.645,1.0,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,164118.0,4,9
2179,29.0,0.424,0.201,7.0,-13.993,0,0.0355,0.913,3.19e-05,0.223,0.366,94.571,172747.0,3,10
7472,35.0,0.337,0.859,11.0,-6.454,0,0.051,0.339,0.00655,0.78,0.873,171.259,507600.0,4,10
7113,30.0,0.276,0.836,6.0,-7.396,0,0.0511,0.00266,0.00467,0.219,0.411,136.62,561707.0,4,8
3617,38.0,0.274,0.984,7.0,-3.378,1,0.29,0.00155,0.0503,0.314,0.359,169.235,168824.0,4,10
7204,72.0,0.747,0.573,11.0,-6.562,0,0.295,0.268,0.00392,0.302,0.551,90.036,142766.0,4,1
413,49.0,0.674,0.823,6.0,-8.654,1,0.202,0.0199,1.25e-05,0.666,0.673,94.118,140742.0,4,6
5569,68.0,0.702,0.578,2.0,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,363640.0,4,10
7281,66.0,0.388,0.66,11.0,-7.372,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,3.84178333,4,0
6607,71.0,0.797,0.872,9.0,-6.727,0,0.0575,0.291,0.00392,0.284,0.866,129.885,3.70711667,4,10
2716,42.0,0.802,0.865,6.0,-7.231,0,0.0342,0.275,0.604,0.123,0.942,131.99,252281.0,4,10
7185,43.0,0.501,0.745,6.0,-5.787,1,0.0391,0.000174,0.794,0.126,0.165,173.097,207627.0,4,10
7790,33.0,0.608,0.844,3.0,-7.486,1,0.0437,0.311,0.0264,0.0982,0.499,136.1,172813.0,4,9
7427,20.0,0.0961,0.425,6.0,-7.878,1,0.0396,0.0138,0.842,0.136,0.19,160.107,404706.0,4,8
6200,61.0,0.52,0.463,10.0,-10.429,1,0.0958,0.609,0.0014,0.426,0.469,159.931,257520.0,4,1
332,19.0,0.818,0.341,11.0,-13.407,1,0.0976,0.558,0.000106,0.0799,0.928,126.741,172000.0,4,2
5569,56.0,0.64,0.679,4.0,-12.356,1,0.0302,0.424,0.00294,0.0878,0.965,99.296,265893.0,4,10
6254,46.0,0.6,0.77,6.0,-7.077,1,0.195,0.0004,0.000264,0.0533,0.625,131.582,327293.0,4,5
1807,56.0,0.621,0.668,6.0,-5.15,1,0.046,0.0954,0.00392,0.114,0.685,163.901,153680.0,4,10
1729,50.0,0.356,0.205,9.0,-7.617,0,0.0304,0.756,0.00392,0.0916,0.177,107.057,259189.0,4,10
3604,59.0,0.504,0.323,6.0,-12.442,0,0.0481,0.382,0.835,0.373,0.453,79.654,201917.0,4,1
3399,51.0,0.644,0.53,4.0,-8.296,0,0.0884,0.787,0.0303,0.259,0.678,99.733,221214.0,4,2
6801,62.0,0.704,0.809,4.0,-3.045,1,0.0321,0.0233,0.00392,0.0596,0.962,131.952,169413.0,4,10
2026,81.0,0.388,0.338,10.0,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373.0,4,9
1061,36.0,0.494,0.767,9.0,-6.291,1,0.0342,0.0726,0.02,0.194,0.627,150.076,190586.0,4,8
30,3.0,0.979,0.41,8.0,-11.056,0,0.112,0.658,3.42e-05,0.205,0.74,119.971,3.002033333,4,9
867,35.0,0.708,0.763,8.0,-5.74,0,0.0428,0.054,0.000102,0.132,0.221,119.977,212009.0,4,5
6410,31.0,0.765,0.612,6.0,-8.427,1,0.0252,0.133,2.27e-05,0.063,0.935,106.455,210333.0,4,10
2965,63.0,0.59,0.851,4.0,-11.754,1,0.0297,0.0174,0.0975,0.154,0.968,146.213,218307.0,4,10
2574,49.0,0.59,0.864,4.0,-5.478,1,0.0327,0.000453,1.06e-06,0.275,0.272,102.972,190960.0,4,6
2118,75.0,0.712,0.549,5.0,-9.484,1,0.0254,0.011,0.00392,0.118,0.552,109.882,251067.0,4,10
1850,49.0,0.582,0.521,2.0,-11.528,1,0.0249,0.221,0.00392,0.21,0.405,88.131,324667.0,4,10
5377,18.0,0.368,0.85,6.0,-2.646,1,0.0485,0.014,0.00392,0.226,0.397,159.928,193053.0,4,10
1286,17.0,0.771,0.824,6.0,-5.33,0,0.429,0.000449,0.553,0.0849,0.84,122.017,179016.0,4,6
3407,50.0,0.529,0.693,1.0,-7.47,1,0.0262,0.00613,4.38e-06,0.205,0.448,112.012,223160.0,4,1
5487,40.0,0.754,0.473,11.0,-8.884,0,0.4,0.276,2.18e-06,0.0872,0.148,143.87,206759.0,4,5
7219,14.0,0.461,0.94,9.0,-6.587,1,0.061,0.0059,2.37e-06,0.0808,0.599,148.048,249947.0,4,10
597,68.0,0.783,0.485,6.0,-11.262,0,0.521,0.419,0.0998,0.182,0.858,179.948,170766.0,4,5
3643,65.0,0.549,0.418,6.0,-13.172,1,0.0423,0.788,0.123,0.112,0.692,171.98,210377.0,4,6
3194,64.0,0.714,0.657,6.0,-6.436,1,0.118,0.0802,0.00392,0.35,0.725,151.898,163816.0,4,9
156,44.0,0.588,0.902,11.0,-4.368,0,0.0428,0.00283,0.0295,0.355,0.715,122.896,251000.0,4,10
2722,34.0,0.682,0.911,11.0,-2.719,0,0.0283,0.112,1.05e-06,0.31,0.693,110.977,238947.0,4,5
4076,52.0,0.474,0.0964,7.0,-15.87,0,0.0406,0.961,0.00392,0.134,0.272,97.595,265440.0,4,6
5506,22.0,0.531,0.674,8.0,-12.158,1,0.955,0.822,0.00392,0.908,0.468,78.778,101773.0,3,5
6263,67.0,0.643,0.364,5.0,-11.018,0,0.04,0.715,0.00392,0.659,0.283,133.377,230293.0,4,10
3847,24.0,0.301,0.969,2.0,-11.283,1,0.302,0.804,0.329,0.801,0.0428,185.722,4.789116667,3,3
3695,53.0,0.475,0.576,9.0,-13.059,1,0.0312,0.0218,0.0221,0.391,0.524,96.378,397773.0,4,10
2838,40.0,0.44,0.114,2.0,-18.43,0,0.037,0.953,0.849,0.119,0.144,92.895,2.2809,4,7
4987,46.0,0.104,0.352,9.0,-15.31,0,0.0422,0.194,0.858,0.0904,0.0373,90.265,395337.0,3,8
5223,82.0,0.759,0.538,8.0,-8.256,0,0.384,0.151,0.00392,0.126,0.831,146.933,184490.0,4,5
6839,51.0,0.266,0.946,9.0,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.465,179973.0,4,1
